SeriesName,SeriesCode,CountryName,CountryCode,Year,Value
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brazil,BRA,2014.0,3.698692471
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,2014.0,2.788303979
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,India,IND,2014.0,0.8565355092
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Russian Federation,RUS,2014.0,3.20597738
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,South Africa,ZAF,2014.0,4.259509221
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Brazil,BRA,2014.0,444.8572693
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,China,CHN,2014.0,211.3031006
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,India,IND,2014.0,13.52426815
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Russian Federation,RUS,2014.0,458.6322327
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,South Africa,ZAF,2014.0,273.8460083
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Brazil,BRA,2014.0,55.80924606
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,China,CHN,2014.0,41.5543251
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,India,IND,2014.0,75.58837891
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Russian Federation,RUS,2014.0,38.21345139
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,South Africa,ZAF,2014.0,43.74012756
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Brazil,BRA,2014.0,563.5778198
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,China,CHN,2014.0,150.312149
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,India,IND,2014.0,43.19961548
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Russian Federation,RUS,2014.0,283.65271
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,South Africa,ZAF,2014.0,223.0017242
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2014.0,1.758
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2014.0,1.656
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,India,IND,2014.0,2.333
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Russian Federation,RUS,2014.0,1.75
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Africa,ZAF,2014.0,2.511
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Brazil,BRA,2014.0,2.2
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Brazil,BRA,2014.0,78.45
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,China,CHN,2014.0,77.972
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,India,IND,2014.0,69.491
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Russian Federation,RUS,2014.0,76.47
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,South Africa,ZAF,2014.0,65.359
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Brazil,BRA,2014.0,71.099
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,China,CHN,2014.0,73.517
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,India,IND,2014.0,67.167
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Russian Federation,RUS,2014.0,65.29
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,South Africa,ZAF,2014.0,58.728
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,2014.0,74.745
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,2014.0,75.629
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,2014.0,68.286
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,2014.0,70.74365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,2014.0,61.968
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Brazil,BRA,2014.0,8.4085579
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,China,CHN,2014.0,4.9725003
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Russian Federation,RUS,2014.0,5.9518099
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,South Africa,ZAF,2014.0,14.231211
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Brazil,BRA,2014.0,14.5
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,China,CHN,2014.0,9.9
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,India,IND,2014.0,36.9
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Russian Federation,RUS,2014.0,7.6
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,South Africa,ZAF,2014.0,29
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Brazil,BRA,2014.0,12.7
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,China,CHN,2014.0,9.2
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,India,IND,2014.0,37.2
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Russian Federation,RUS,2014.0,6.8
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,South Africa,ZAF,2014.0,26.5
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Brazil,BRA,2014.0,16.2
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,China,CHN,2014.0,10.6
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,India,IND,2014.0,36.5
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Russian Federation,RUS,2014.0,8.4
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,South Africa,ZAF,2014.0,31.3
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Brazil,BRA,2014.0,9.7
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,China,CHN,2014.0,5.9
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,India,IND,2014.0,27.1
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Russian Federation,RUS,2014.0,4.4
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,South Africa,ZAF,2014.0,10.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Brazil,BRA,2014.0,16.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,China,CHN,2014.0,11.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,India,IND,2014.0,46.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Russian Federation,RUS,2014.0,8.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Africa,ZAF,2014.0,38.1
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Brazil,BRA,2014.0,14.2
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,China,CHN,2014.0,10.8
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,India,IND,2014.0,47.9
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Russian Federation,RUS,2014.0,7.9
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Africa,ZAF,2014.0,34.9
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Brazil,BRA,2014.0,18.1
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,China,CHN,2014.0,12.3
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,India,IND,2014.0,44.6
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Russian Federation,RUS,2014.0,9.9
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,South Africa,ZAF,2014.0,41.1
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Brazil,BRA,2014.0,85.67658591
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,China,CHN,2014.0,80.08229365
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,India,IND,2014.0,51.75458629
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Russian Federation,RUS,2014.0,89.22284616
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Africa,ZAF,2014.0,72.9488813
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Brazil,BRA,2014.0,42.73926643
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,China,CHN,2014.0,60.86752199
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Russian Federation,RUS,2014.0,60.12882583
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,India,IND,2014.0,59.17956894
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,South Africa,ZAF,2014.0,43.6069298
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Brazil,BRA,2014.0,6.958207872
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,China,CHN,2014.0,5.933207319
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,India,IND,2014.0,9.234299776
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Russian Federation,RUS,2014.0,5.717110754
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,South Africa,ZAF,2014.0,10.39378013
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,Brazil,BRA,2014.0,7.500764703
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,China,CHN,2014.0,6.468775694
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,India,IND,2014.0,9.388224617
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,Russian Federation,RUS,2014.0,6.988126113
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,South Africa,ZAF,2014.0,10.9356059
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Brazil,BRA,2014.0,22.86749111
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,China,CHN,2014.0,18.13436185
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,India,IND,2014.0,28.92542449
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Russian Federation,RUS,2014.0,16.45981348
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,2014.0,29.3520358
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,2014.0,69.39061969
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,2014.0,72.89924074
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,2014.0,65.5959799
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Russian Federation,RUS,2014.0,70.17777526
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Africa,ZAF,2014.0,65.69501101
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,2014.0,7.741889194
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,2014.0,8.966397405
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,2014.0,5.478595609
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,2014.0,13.36241126
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,2014.0,4.952953189
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Brazil,BRA,2014.0,8937504
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,China,CHN,2014.0,64565697
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,India,IND,2014.0,37172870
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Russian Federation,RUS,2014.0,13046494
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,South Africa,ZAF,2014.0,1622619
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Brazil,BRA,2014.0,8.684946452
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,China,CHN,2014.0,9.731174297
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,India,IND,2014.0,5.977742669
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Russian Federation,RUS,2014.0,16.90294082
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,South Africa,ZAF,2014.0,5.874573237
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Brazil,BRA,2014.0,6760250
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,China,CHN,2014.0,57759895
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,India,IND,2014.0,33807990
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Russian Federation,RUS,2014.0,6172125
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,South Africa,ZAF,2014.0,1078931
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Brazil,BRA,2014.0,6.770015612
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,China,CHN,2014.0,8.242269088
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,India,IND,2014.0,5.017886887
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Russian Federation,RUS,2014.0,9.262599812
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,South Africa,ZAF,2014.0,4.007179455
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2014.0,0.8557920229
Population growth (annual %),SP.POP.GROW,China,CHN,2014.0,0.5063115918
Population growth (annual %),SP.POP.GROW,India,IND,2014.0,1.145623988
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2014.0,0.2176415668
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2014.0,1.583168287
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,Brazil,BRA,2014.0,23.7
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,China,CHN,2014.0,18.7
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,India,IND,2014.0,58
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,Russian Federation,RUS,2014.0,24.5
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,South Africa,ZAF,2014.0,36.8
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,India,IND,2014.0,4.6
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,India,IND,2014.0,38.7
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Brazil,BRA,2014.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,China,CHN,2014.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,India,IND,2014.0,15.3
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Russian Federation,RUS,2014.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,South Africa,ZAF,2014.0,4.6
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,India,IND,2014.0,29.4
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,India,IND,2014.0,15.1
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Brazil,BRA,2014.0,1.5
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,China,CHN,2014.0,1.1
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,India,IND,2014.0,3.3
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Russian Federation,RUS,2014.0,1.4
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,South Africa,ZAF,2014.0,3.9
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Brazil,BRA,2014.0,6.3
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,China,CHN,2014.0,1.6
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,India,IND,2014.0,5.1
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Russian Federation,RUS,2014.0,3.7
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,South Africa,ZAF,2014.0,7.8
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Brazil,BRA,2014.0,1.2
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,China,CHN,2014.0,1.1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,India,IND,2014.0,3.8
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Russian Federation,RUS,2014.0,1.2
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,South Africa,ZAF,2014.0,4
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Brazil,BRA,2014.0,8.1
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,China,CHN,2014.0,2.6
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,India,IND,2014.0,7.1
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Russian Federation,RUS,2014.0,6.7
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,South Africa,ZAF,2014.0,15.4
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Brazil,BRA,2014.0,11.9
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,China,CHN,2014.0,28.8
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,India,IND,2014.0,44.2
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Russian Federation,RUS,2014.0,20.7
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,South Africa,ZAF,2014.0,15.4
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Brazil,BRA,2014.0,1.05
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,China,CHN,2014.0,1.142
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,India,IND,2014.0,1.099
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2014.0,1.059
